id,label
02798,26
02799,26
02800,7
02801,19
02802,17
02803,8
02804,13
02805,22
02806,15
02807,15
02808,11
02809,20
02810,5
02811,3
02812,24
02813,10
02814,15
02815,4
02816,6
02817,17
02818,8
02819,26
02820,6
02821,27
02822,18
02823,16
02824,22
02825,19
02826,16
02827,24
02828,22
02829,26
02830,24
02831,6
02832,6
02833,24
02834,26
02835,16
02836,13
02837,20
02838,5
02839,4
02840,25
02841,21
02842,4
02843,11
02844,19
02845,1
02846,17
02847,24
02848,8
02849,20
02850,14
02851,2
02852,20
02853,10
02854,13
02855,2
02856,28
02857,8
02858,15
02859,12
02860,28
02861,12
02862,21
02863,5
02864,19
02865,19
02866,18
02867,18
02868,4
02869,19
02870,2
02871,2
02872,17
02873,20
02874,6
02875,17
02876,17
02877,4
02878,1
02879,21
02880,18
02881,12
02882,5
02883,15
02884,28
02885,20
02886,15
02887,10
02888,12
02889,27
02890,17
02891,20
02892,21
02893,23
02894,1
02895,3
02896,3
02897,26
02898,12
02899,5
02900,15
02901,24
02902,22
02903,12
02904,11
02905,7
02906,21
02907,14
02908,14
02909,27
02910,6
02911,14
02912,5
02913,13
02914,11
02915,11
02916,15
02917,28
02918,27
02919,24
02920,6
02921,2
02922,10
02923,14
02924,28
02925,26
02926,5
02927,27
02928,13
02929,23
02930,20
02931,13
02932,11
02933,13
02934,2
02935,2
02936,1
02937,3
02938,23
02939,12
02940,27
02941,12
02942,21
02943,16
02944,20
02945,13
02946,23
02947,9
02948,27
02949,8
02950,8
02951,28
02952,1
02953,5
02954,20
02955,3
02956,14
02957,6
02958,12
02959,22
02960,9
02961,4
02962,19
02963,24
02964,7
02965,10
02966,20
02967,16
02968,18
02969,17
02970,6
02971,17
02972,13
02973,5
02974,13
02975,24
02976,16
02977,8
02978,12
02979,2
02980,1
02981,10
02982,3
02983,6
02984,20
02985,24
02986,23
02987,21
02988,18
02989,8
02990,15
02991,15
02992,19
02993,27
02994,15
02995,15
02996,24
02997,13
02998,27
02999,2
03000,16
03001,27
03002,9
03003,22
03004,16
03005,24
03006,24
03007,10
03008,4
03009,17
03010,17
03011,16
03012,6
03013,1
03014,24
03015,8
03016,20
03017,24
03018,25
03019,28
03020,12
03021,10
03022,4
03023,15
03024,24
03025,19
03026,24
03027,5
03028,8
03029,9
03030,2
03031,16
03032,27
03033,28
03034,26
03035,4
03036,25
03037,7
03038,8
03039,16
03040,16
03041,6
03042,23
03043,19
03044,2
03045,6
03046,1
03047,26
03048,16
03049,2
03050,7
03051,21
03052,10
03053,4
03054,5
03055,24
03056,1
03057,2
03058,12
03059,25
03060,2
03061,20
03062,22
03063,4
03064,12
03065,28
03066,7
03067,18
03068,9
03069,1
03070,7
03071,27
03072,11
03073,22
03074,25
03075,18
03076,26
03077,18
03078,8
03079,28
03080,14
03081,13
03082,8
03083,15
03084,4
03085,27
03086,21
03087,14
03088,14
03089,18
03090,14
03091,6
03092,10
03093,26
03094,21
03095,20
03096,20
03097,9
03098,5
03099,3
03100,20
03101,25
03102,28
03103,9
03104,27
03105,28
03106,14
03107,6
03108,7
03109,17
03110,27
03111,4
03112,16
03113,6
03114,15
03115,11
03116,2
03117,8
03118,11
03119,10
03120,22
03121,10
03122,18
03123,28
03124,25
03125,14
03126,26
03127,9
03128,6
03129,4
03130,28
03131,4
03132,11
03133,22
03134,12
03135,5
03136,12
03137,28
03138,6
03139,15
03140,10
03141,20
03142,7
03143,13
03144,19
03145,18
03146,15
03147,23
03148,10
03149,15
03150,18
03151,15
03152,23
03153,5
03154,18
03155,28
03156,19
03157,28
03158,16
03159,16
03160,28
03161,3
03162,5
03163,24
03164,22
03165,27
03166,27
03167,8
03168,21
03169,13
03170,6
03171,26
03172,28
03173,1
03174,13
03175,23
03176,16
03177,2
03178,2
03179,13
03180,23
03181,22
03182,6
03183,11
03184,13
03185,13
03186,25
03187,14
03188,12
03189,17
03190,4
03191,12
03192,1
03193,24
03194,28
03195,26
03196,15
03197,8
03198,21
03199,14
03200,8
03201,22
03202,26
03203,6
03204,28
03205,7
03206,14
03207,4
03208,13
03209,22
03210,20
03211,4
03212,5
03213,15
03214,25
03215,9
03216,26
03217,8
03218,22
03219,22
03220,13
03221,28
03222,23
03223,12
03224,22
03225,10
03226,11
03227,9
03228,7
03229,24
03230,28
03231,1
03232,4
03233,7
03234,4
03235,14
03236,12
03237,5
03238,25
03239,24
03240,27
03241,13
03242,8
03243,11
03244,12
03245,22
03246,24
03247,8
03248,10
03249,6
03250,6
03251,11
03252,19
03253,4
03254,2
03255,5
03256,17
03257,7
03258,4
03259,22
03260,3
03261,13
03262,17
03263,7
03264,26
03265,24
03266,23
03267,11
03268,10
03269,14
03270,12
03271,14
03272,24
03273,28
03274,25
03275,23
03276,21
03277,20
03278,8
03279,7
03280,20
03281,14
03282,20
03283,10
03284,4
03285,27
03286,18
03287,22
03288,26
03289,4
03290,4
03291,14
03292,21
03293,24
03294,16
03295,26
03296,24
03297,12
03298,5
03299,25
03300,17
03301,26
03302,2
03303,8
03304,27
03305,11
03306,6
03307,14
03308,2
03309,21
03310,24
03311,19
03312,12
03313,2
03314,17
03315,25
03316,14
03317,19
03318,4
03319,23
03320,27
03321,28
03322,18
03323,23
03324,15
03325,14
03326,14
03327,17
03328,1
03329,15
03330,4
03331,7
03332,9
03333,18
03334,27
03335,22
03336,2
03337,17
03338,12
03339,28
03340,4
03341,5
03342,26
03343,22
03344,8
03345,14
03346,5
03347,22
03348,4
03349,8
03350,16
03351,15
03352,5
03353,28
03354,6
03355,12
03356,25
03357,25
03358,12
03359,23
03360,3
03361,13
03362,19
03363,5
03364,2
03365,24
03366,7
03367,25
03368,13
03369,1
03370,20
03371,27
03372,19
03373,17
03374,27
03375,3
03376,16
03377,19
03378,28
03379,8
03380,21
03381,16
03382,16
03383,21
03384,23
03385,14
03386,11
03387,6
03388,4
03389,13
03390,21
03391,8
03392,2
03393,22
03394,19
03395,26
03396,2
03397,2
03398,2
03399,10
03400,25
03401,24
03402,21
03403,13
03404,2
03405,11
03406,8
03407,9
03408,26
03409,19
03410,8
03411,11
03412,5
03413,28
03414,2
03415,8
03416,14
03417,3
03418,24
03419,26
03420,21
03421,23
03422,28
03423,12
03424,20
03425,28
03426,8
03427,13
03428,20
03429,16
03430,6
03431,16
03432,2
03433,13
03434,2
03435,13
03436,3
03437,9
03438,21
03439,21
03440,1
03441,14
03442,22
03443,14
03444,20
03445,26
03446,24
03447,16
03448,2
03449,5
03450,10
03451,5
03452,13
03453,4
03454,15
03455,25
03456,10
03457,19
03458,7
03459,18
03460,6
03461,26
03462,27
03463,19
03464,3
03465,26
03466,12
03467,19
03468,20
03469,2
03470,24
03471,2
03472,14
03473,13
03474,2
03475,3
03476,16
03477,23
03478,19
03479,20
03480,17
03481,11
03482,12
03483,21
03484,21
03485,27
03486,1
03487,13
03488,28
03489,25
03490,1
03491,6
03492,4
03493,2
03494,14
03495,23
03496,10
03497,16
03498,10
03499,5
03500,23
03501,17
03502,9
03503,27
03504,3
03505,26
03506,12
03507,21
03508,19
03509,6
03510,13
03511,14
03512,9
03513,21
03514,22
03515,14
03516,1
03517,1
03518,21
03519,8
03520,24
03521,10
03522,4
03523,2
03524,18
03525,22
03526,6
03527,24
03528,14
03529,16
03530,28
03531,6
03532,18
03533,20
03534,8
03535,22
03536,5
03537,20
03538,7
03539,13
03540,11
03541,20
03542,24
03543,9
03544,17
03545,7
03546,8
03547,16
03548,16
03549,26
03550,15
03551,4
03552,28
03553,21
03554,4
03555,25
03556,9
03557,15
03558,15
03559,16
03560,2
03561,9
03562,16
03563,13
03564,28
03565,12
03566,11
03567,16
03568,3
03569,5
03570,15
03571,19
03572,6
03573,27
03574,12
03575,14
03576,10
03577,4
03578,1
03579,19
03580,20
03581,4
03582,19
03583,3
03584,27
03585,9
03586,20
03587,23
03588,9
03589,9
03590,14
03591,19
03592,27
03593,4
03594,24
03595,4
03596,26
03597,4
03598,23
03599,4
03600,13
03601,25
03602,27
03603,12
03604,21
03605,16
03606,21
03607,16
03608,3
03609,7
03610,18
03611,10
03612,20
03613,18
03614,9
03615,25
03616,27
03617,23
03618,18
03619,20
03620,18
03621,11
03622,19
03623,6
03624,4
03625,4
03626,23
03627,5
03628,7
03629,18
03630,26
03631,17
03632,28
03633,11
03634,15
03635,22
03636,23
03637,25
03638,2
03639,16
03640,28
03641,5
03642,11
03643,14
03644,17
03645,21
03646,24
03647,6
03648,8
03649,18
03650,1
03651,20
03652,16
03653,15
03654,8
03655,8
03656,24
03657,7
03658,13
03659,28
03660,16
03661,8
03662,28
03663,21
03664,2
03665,21
03666,18
03667,11
03668,5
03669,7
03670,13
03671,26
03672,9
03673,7
03674,23
03675,17
03676,14
03677,11
03678,23
03679,19
03680,7
03681,3
03682,17
03683,10
03684,28
03685,8
03686,15
03687,26
03688,10
03689,26
03690,15
03691,22
03692,16
03693,18
03694,9
03695,3
03696,9
03697,26
03698,14
03699,5
03700,8
03701,12
03702,11
03703,21
03704,21
03705,21
03706,23
03707,22
03708,8
03709,10
03710,2
03711,13
03712,25
03713,28
03714,16
03715,13
03716,28
03717,12
03718,27
03719,19
03720,6
03721,4
03722,18
03723,24
03724,26
03725,6
03726,19
03727,4
03728,17
03729,4
03730,27
03731,25
03732,22
03733,9
03734,26
03735,1
03736,21
03737,18
03738,7
03739,3
03740,5
03741,25
03742,1
03743,6
03744,12
03745,3
03746,7
03747,25
03748,8
03749,5
03750,2
03751,22
03752,22
03753,17
03754,16
03755,10
03756,17
03757,14
03758,15
03759,13
03760,26
03761,15
03762,16
03763,28
03764,5
03765,7
03766,18
03767,19
03768,12
03769,7
03770,19
03771,1
03772,23
03773,7
03774,13
03775,9
03776,18
03777,23
03778,16
03779,5
03780,13
03781,24
03782,21
03783,10
03784,11
03785,18
03786,10
03787,21
03788,8
03789,28
03790,9
03791,26
03792,25
03793,17
03794,11
03795,15
03796,13
03797,16
03798,25
03799,8
03800,1
03801,24
03802,25
03803,27
03804,14
03805,21
03806,22
03807,16
03808,22
03809,23
03810,25
03811,5
03812,7
03813,16
03814,3
03815,14
03816,16
03817,2
03818,27
03819,10
03820,11
03821,11
03822,18
03823,4
03824,27
03825,5
03826,7
03827,3
03828,13
03829,21
03830,14
03831,4
03832,5
03833,13
03834,9
03835,18
03836,6
03837,28
03838,22
03839,8
03840,11
03841,14
03842,5
03843,26
03844,6
03845,6
03846,13
03847,22
03848,27
03849,6
03850,6
03851,24
03852,10
03853,3
03854,3
03855,18
03856,24
03857,13
03858,20
03859,22
03860,4
03861,24
03862,24
03863,10
03864,11
03865,14
03866,8
03867,12
03868,4
03869,6
03870,8
03871,27
03872,23
03873,11
03874,8
03875,12
03876,17
03877,1
03878,28
03879,13
03880,6
03881,17
03882,12
03883,28
03884,12
03885,17
03886,3
03887,25
03888,11
03889,16
03890,11
03891,1
03892,26
03893,22
03894,10
03895,12
03896,24
03897,5
03898,6
03899,4
03900,23
03901,21
03902,5
03903,8
03904,10
03905,8
03906,17
03907,5
03908,23
03909,19
03910,10
03911,7
03912,10
03913,12
03914,8
03915,6
03916,21
03917,17
03918,21
03919,18
03920,15
03921,2
03922,3
03923,23
03924,15
03925,7
03926,24
03927,24
03928,13
03929,4
03930,26
03931,15
03932,28
03933,3
03934,1
03935,10
03936,14
03937,11
03938,28
03939,11
03940,15
03941,9
03942,2
03943,21
03944,2
03945,13
03946,9
03947,3
03948,18
03949,26
03950,18
03951,19
03952,12
03953,3
03954,25
03955,1
03956,28
03957,2
03958,13
03959,17
03960,6
03961,6
03962,27
03963,23
03964,13
03965,11
03966,22
03967,28
03968,16
03969,3
03970,12
03971,18
03972,9
03973,23
03974,7
03975,26
03976,17
03977,19
03978,7
03979,10
03980,2
03981,20
03982,4
03983,2
03984,9
03985,2
03986,27
03987,28
03988,12
03989,15
03990,20
03991,24
03992,22
03993,2
03994,9
03995,13
03996,7
03997,1
03998,28
03999,6
04000,7
04001,23
04002,23
04003,23
04004,22
04005,27
04006,16
04007,1
04008,21
04009,20
04010,7
04011,5
04012,25
04013,5
04014,10
04015,1
04016,2
04017,22
04018,20
04019,13
04020,5
04021,12
04022,22
04023,28
04024,21
04025,22
04026,3
04027,2
04028,24
04029,5
04030,23
04031,16
04032,17
04033,7
04034,13
04035,15
04036,5
04037,24
04038,25
04039,28
04040,17
04041,20
04042,24
04043,14
04044,21
04045,6
04046,15
04047,10
04048,22
04049,21
04050,2
04051,2
04052,13
04053,16
04054,23
04055,11
04056,20
04057,1
04058,24
04059,11
04060,15
04061,27
04062,15
04063,3
04064,20
04065,21
04066,13
04067,16
04068,3
04069,16
04070,2
04071,13
04072,23
04073,26
04074,8
04075,20
04076,15
04077,3
04078,2
04079,19
04080,23
04081,2
04082,20
04083,13
04084,9
04085,20
04086,17
04087,4
04088,15
04089,1
04090,4
04091,19
04092,17
04093,8
04094,1
04095,18
04096,24
04097,27
04098,26
04099,15
04100,8
04101,15
04102,25
04103,25
04104,1
04105,7
04106,2
04107,26
04108,8
04109,27
04110,17
04111,6
04112,12
04113,20
04114,16
04115,15
04116,3
04117,27
04118,6
04119,17
04120,22
04121,23
04122,11
04123,13
04124,19
04125,26
04126,13
04127,27
04128,26
04129,25
04130,12
04131,22
04132,12
04133,3
04134,7
04135,1
04136,7
04137,17
04138,6
04139,8
04140,19
04141,17
04142,3
04143,5
04144,24
04145,6
04146,14
04147,12
04148,22
04149,16
04150,24
04151,21
04152,20
04153,18
04154,7
04155,5
04156,8
04157,18
04158,11
04159,5
04160,21
04161,5
04162,12
04163,14
04164,23
04165,18
04166,4
04167,18
04168,7
04169,15
04170,25
04171,17
04172,24
04173,25
04174,28
04175,14
04176,22
04177,12
04178,24
04179,12
04180,21
04181,27
04182,16
04183,18
04184,19
04185,16
04186,23
04187,7
04188,28
04189,6
04190,13
04191,19
04192,19
04193,27
04194,14
04195,1
04196,17
04197,14
04198,20
04199,21
04200,25
04201,20
04202,1
04203,13
04204,11
04205,25
04206,2
04207,6
04208,17
04209,23
04210,9
04211,9
04212,28
04213,17
04214,21
04215,3
04216,3
04217,8
04218,3
04219,5
04220,23
04221,14
04222,13
04223,19
04224,4
04225,13
04226,25
04227,23
04228,26
04229,18
04230,24
04231,7
04232,17
04233,16
04234,12
04235,7
04236,14
04237,16
04238,5
04239,23
04240,9
04241,28
04242,8
04243,8
04244,13
04245,12
04246,11
04247,7
04248,20
04249,12
04250,21
04251,18
04252,25
04253,13
04254,7
04255,27
04256,17
04257,6
04258,28
04259,2
04260,11
04261,28
04262,16
04263,21
04264,12
04265,11
04266,14
04267,12
04268,3
04269,18
04270,21
04271,27
04272,10
04273,21
04274,24
04275,16
04276,28
04277,15
04278,15
04279,18
04280,21
04281,19
04282,10
04283,7
04284,27
04285,15
04286,20
04287,9
04288,12
04289,1
04290,14
04291,7
04292,4
04293,8
04294,19
04295,1
04296,8
04297,15
04298,4
04299,25
04300,8
04301,18
04302,25
04303,21
04304,8
04305,6
04306,8
04307,12
04308,6
04309,3
04310,20
04311,8
04312,4
04313,20
04314,15
04315,20
04316,16
04317,27
04318,18
04319,24
04320,20
04321,17
04322,11
04323,4
04324,14
04325,11
04326,7
04327,11
04328,11
04329,3
04330,13
04331,15
04332,18
04333,4
04334,21
04335,12
04336,9
04337,17
04338,20
04339,13
04340,8
04341,21
04342,21
04343,17
04344,18
04345,23
04346,20
04347,8
04348,7
04349,16
04350,21
04351,11
04352,10
04353,27
04354,9
04355,22
04356,19
04357,8
04358,21
04359,24
04360,22
04361,10
04362,3
04363,27
04364,16
04365,8
04366,3
04367,24
04368,9
04369,23
04370,22
04371,13
04372,28
04373,1
04374,26
04375,12
04376,2
04377,19
04378,1
04379,20
04380,17
04381,18
04382,2
04383,11
04384,9
04385,4
04386,28
04387,14
04388,26
04389,2
04390,15
04391,14
04392,25
04393,1
04394,5
04395,23
04396,14
04397,15
04398,26
04399,10
04400,22
04401,2
04402,25
04403,23
04404,4
04405,13
04406,12
04407,10
04408,1
04409,14
04410,27
04411,25
04412,14
04413,5
04414,16
04415,23
04416,5
04417,21
04418,17
04419,27
04420,10
04421,28
04422,4
04423,13
04424,3
04425,26
04426,23
04427,13
04428,8
04429,16
04430,5
04431,11
04432,10
04433,18
04434,14
04435,5
04436,28
04437,14
04438,14
04439,6
04440,20
04441,14
04442,23
04443,10
04444,26
04445,11
04446,28
04447,15
04448,27
04449,18
04450,13
04451,20
04452,9
04453,21
04454,25
04455,6
04456,3
04457,3
04458,5
04459,19
04460,15
04461,24
04462,10
04463,7
04464,19
04465,24
04466,5
04467,9
04468,19
04469,26
04470,11
04471,9
04472,23
04473,5
04474,11
04475,8
04476,23
04477,26
04478,25
04479,6
04480,3
04481,23
04482,9
04483,20
04484,21
04485,27
04486,2
04487,21
04488,23
04489,6
04490,14
04491,24
04492,17
04493,22
04494,23
04495,21
04496,6
04497,27
04498,11
04499,28
04500,16
04501,28
04502,11
04503,1
04504,26
04505,20
04506,2
04507,28
04508,23
04509,11
04510,6
04511,13
04512,20
04513,17
04514,8
04515,21
04516,2
04517,19
04518,26
04519,17
04520,15
04521,22
04522,27
04523,9
04524,26
04525,1
04526,22
04527,8
04528,2
04529,27
04530,25
04531,3
04532,7
04533,25
04534,16
04535,9
04536,20
04537,4
04538,24
04539,23
04540,23
04541,17
04542,14
04543,25
04544,20
04545,14
04546,6
04547,22
04548,26
04549,6
04550,23
04551,16
04552,2
04553,6
04554,1
04555,21
04556,8
04557,5
04558,27
04559,13
04560,3
04561,18
04562,16
04563,26
04564,16
04565,23
04566,14
04567,6
04568,10
04569,14
04570,28
04571,6
04572,12
04573,10
04574,7
04575,24
04576,11
04577,1
04578,23
04579,3
04580,23
04581,19
04582,20
04583,13
04584,2
04585,28
04586,20
04587,1
04588,26
04589,11
04590,18
04591,3
04592,24
04593,26
04594,13
04595,20
04596,7
04597,5
04598,17
04599,8
04600,24
04601,9
04602,21
04603,18
04604,22
04605,19
04606,2
04607,11
04608,17
04609,22
04610,23
04611,7
04612,19
04613,5
04614,16
04615,11
04616,8
04617,28
04618,13
04619,8
04620,26
04621,27
04622,1
04623,2
04624,9
04625,28
04626,9
04627,24
04628,6
04629,19
04630,23
04631,19
04632,19
04633,7
04634,27
04635,12
04636,10
04637,25
04638,5
04639,2
04640,4
04641,26
04642,10
04643,20
04644,19
04645,9
04646,20
04647,6
04648,23
04649,25
04650,22
04651,20
04652,27
04653,13
04654,27
04655,1
04656,17
04657,28
04658,27
04659,17
04660,11
04661,22
04662,6
04663,9
04664,15
04665,4
04666,8
04667,22
04668,16
04669,27
04670,16
04671,14
04672,28
04673,13
04674,19
04675,11
04676,24
04677,19
04678,9
04679,2
04680,9
04681,9
04682,14
04683,10
04684,8
04685,6
04686,4
04687,20
04688,7
04689,4
04690,24
04691,5
04692,7
04693,15
04694,8
04695,20
04696,13
04697,16
04698,17
04699,1
04700,4
04701,16
04702,16
04703,9
04704,12
04705,8
04706,19
04707,8
04708,13
04709,22
04710,19
04711,5
04712,1
04713,6
04714,7
04715,9
04716,15
04717,21
04718,14
04719,10
04720,17
04721,15
04722,13
04723,5
04724,15
04725,16
04726,2
04727,24
04728,8
04729,13
04730,5
04731,10
04732,18
04733,2
04734,13
04735,5
04736,18
04737,23
04738,12
04739,11
04740,14
04741,25
04742,20
04743,9
04744,9
04745,27
04746,13
04747,13
04748,14
04749,1
04750,19
04751,6
04752,25
04753,12
04754,27
04755,26
04756,21
04757,16
04758,2
04759,14
04760,19
04761,25
04762,16
04763,2
04764,26
04765,22
04766,27
04767,24
04768,20
04769,14
04770,3
04771,11
04772,22
04773,10
04774,13
04775,10
04776,28
04777,25
04778,18
04779,7
04780,12
04781,22
04782,24
04783,13
04784,22
04785,25
04786,17
04787,1
04788,28
04789,27
04790,26
04791,13
04792,17
04793,18
04794,28
04795,8
04796,18
04797,24
04798,21
04799,24
04800,10
04801,1
04802,16
04803,23
04804,24
04805,15
04806,19
04807,22
04808,6
04809,10
04810,11
04811,25
04812,10
04813,11
04814,19
04815,9
04816,23
04817,27
04818,11
04819,17
04820,24
04821,5
04822,11
04823,22
04824,3
04825,23
04826,21
04827,19
04828,1
04829,25
04830,26
04831,25
04832,9
04833,28
04834,25
04835,27
04836,5
04837,25
04838,18
04839,13
04840,9
04841,9
04842,4
04843,2
04844,4
04845,26
04846,16
04847,17
04848,28
04849,6
04850,14
04851,1
04852,13
04853,13
04854,1
04855,10
04856,4
04857,18
04858,14
04859,16
04860,7
04861,1
04862,7
04863,16
04864,21
04865,10
04866,27
04867,26
04868,22
04869,17
04870,25
04871,23
04872,5
04873,14
04874,24
04875,27
04876,22
04877,18
04878,2
04879,3
04880,12
04881,1
04882,5
04883,10
04884,7
04885,19
04886,20
04887,2
04888,11
04889,7
04890,22
04891,17
04892,15
04893,12
04894,10
04895,16
04896,6
04897,14
04898,27
04899,2
04900,23
04901,18
04902,3
04903,8
04904,17
04905,7
04906,22
04907,1
04908,7
04909,22
04910,14
04911,22
04912,25
04913,9
04914,11
04915,6
04916,7
04917,5
04918,1
04919,26
04920,19
04921,16
04922,1
04923,3
04924,17
04925,9
04926,25
04927,21
04928,8
04929,15
04930,2
04931,28
04932,5
04933,23
04934,3
04935,20
04936,17
04937,1
04938,4
04939,17
04940,18
04941,15
04942,8
04943,5
04944,6
04945,8
04946,20
04947,16
04948,9
04949,3
04950,17
04951,7
04952,12
04953,25
04954,5
04955,4
04956,1
04957,6
04958,20
04959,5
04960,10
04961,10
04962,2
04963,21
04964,13
04965,8
04966,9
04967,28
04968,7
04969,3
04970,14
04971,11
04972,18
04973,3
04974,11
04975,3
04976,5
04977,23
04978,14
04979,11
04980,16
04981,3
04982,4
04983,7
04984,15
04985,22
04986,8
04987,26
04988,19
04989,21
04990,8
04991,25
04992,28
04993,24
04994,23
04995,22
04996,19
04997,24
04998,9
04999,13
05000,21
05001,1
05002,27
05003,23
05004,10
05005,15
05006,1
05007,22
05008,7
05009,19
05010,28
05011,26
05012,28
05013,18
05014,5
05015,23
05016,10
05017,14
05018,5
05019,16
05020,21
05021,22
05022,5
05023,17
05024,28
05025,28
05026,19
05027,2
05028,22
05029,8
05030,7
05031,17
05032,26
05033,15
05034,24
05035,7
05036,26
05037,2
05038,22
05039,6
05040,9
05041,15
05042,13
05043,28
05044,9
05045,27
05046,5
05047,8
05048,14
05049,25
05050,23
05051,2
05052,12
05053,7
05054,23
05055,25
05056,15
05057,12
05058,5
05059,20
05060,4
05061,25
05062,10
05063,15
05064,8
05065,22
05066,2
05067,9
05068,19
05069,13
05070,26
05071,1
05072,8
05073,5
05074,12
05075,13
05076,27
05077,13
05078,4
05079,2
05080,28
05081,13
05082,6
05083,1
05084,15
05085,7
05086,17
05087,24
05088,9
05089,20
05090,9
05091,22
05092,8
05093,4
05094,12
05095,18
05096,17
05097,18
05098,20
05099,18
05100,2
05101,27
05102,8
05103,9
05104,12
05105,16
05106,24
05107,16
05108,23
05109,5
05110,4
05111,28
05112,15
05113,12
05114,12
05115,10
05116,8
05117,12
05118,3
05119,24
05120,28
05121,9
05122,8
05123,20
05124,19
05125,7
05126,28
05127,20
05128,14
05129,21
05130,20
05131,20
05132,22
05133,18
05134,27
05135,17
05136,10
05137,16
05138,4
05139,22
05140,10
05141,25
05142,1
05143,22
05144,20
05145,24
05146,4
05147,12
05148,13
05149,12
05150,7
05151,8
05152,24
05153,7
05154,1
05155,18
05156,13
05157,27
05158,4
05159,26
05160,11
05161,17
05162,11
05163,12
05164,12
05165,11
05166,4
05167,14
05168,10
05169,18
05170,25
05171,9
05172,16
05173,1
05174,4
05175,16
05176,1
05177,19
05178,17
05179,11
05180,5
05181,5
05182,25
05183,7
05184,21
05185,19
05186,25
05187,1
05188,6
05189,16
05190,16
05191,14
05192,12
05193,27
05194,3
05195,26
05196,18
05197,12
05198,1
05199,1
05200,15
05201,15
05202,28
05203,7
05204,9
05205,16
05206,14
05207,23
05208,4
05209,14
05210,21
05211,28
05212,13
05213,10
05214,8
05215,8
05216,6
05217,27
05218,25
05219,21
05220,17
05221,19
05222,18
05223,1
05224,18
05225,7
05226,2
05227,26
05228,11
05229,18
05230,20
05231,20
05232,12
05233,10
05234,24
05235,21
05236,27
05237,11
05238,26
05239,4
05240,7
05241,14
05242,25
05243,13
05244,22
05245,27
05246,28
05247,18
05248,3
05249,12
05250,17
05251,22
05252,10
05253,11
05254,2
05255,2
05256,1
05257,3
05258,16
05259,4
05260,25
05261,19
05262,4
05263,4
05264,3
05265,6
05266,21
05267,23
05268,25
05269,2
05270,2
05271,14
05272,23
05273,21
05274,15
05275,8
05276,4
05277,10
05278,27
05279,15
05280,28
05281,5
05282,15
05283,22
05284,7
05285,28
05286,17
05287,25
05288,11
05289,21
05290,27
05291,9
05292,15
05293,20
05294,4
05295,19
05296,10
05297,18
05298,17
05299,8
05300,22
05301,21
05302,1
05303,27
05304,17
05305,28
05306,11
05307,28
05308,25
05309,2
05310,11
05311,20
05312,26
05313,20
05314,8
05315,19
05316,3
05317,20
05318,4
05319,22
05320,12
05321,19
05322,6
05323,16
05324,10
05325,3
05326,15
05327,5
05328,26
05329,5
05330,25
05331,4
05332,6
05333,17
05334,18
05335,11
05336,11
05337,8
05338,16
05339,19
05340,1
05341,23
05342,9
05343,7
05344,25
05345,20
05346,6
05347,18
05348,4
05349,17
05350,26
05351,4
05352,6
05353,23
05354,28
05355,17
05356,22
05357,17
05358,2
05359,16
05360,22
05361,13
05362,4
05363,14
05364,17
05365,12
05366,4
05367,22
05368,17
05369,19
05370,9
05371,26
05372,13
05373,22
05374,18
05375,15
05376,16
05377,25
05378,21
05379,9
05380,6
05381,20
05382,14
05383,6
05384,5
05385,13
05386,15
05387,21
05388,18
05389,23
05390,21
05391,6
05392,2
05393,5
05394,17
05395,21
05396,22
05397,10
05398,14
05399,9
05400,12
05401,26
05402,24
05403,17
05404,18
05405,5
05406,11
05407,27
05408,27
05409,10
05410,14
05411,26
05412,9
05413,7
05414,2
05415,13
05416,23
05417,27
05418,8
05419,20
05420,23
05421,28
05422,20
05423,6
05424,15
05425,11
05426,24
05427,19
05428,14
05429,27
05430,11
05431,18
05432,10
05433,6
05434,15
05435,13
05436,7
05437,22
05438,17
05439,2
05440,19
05441,5
05442,5
05443,6
05444,22
05445,6
05446,24
05447,6
05448,16
05449,9
05450,24
05451,26
05452,2
05453,1
05454,5
05455,28
05456,24
05457,1
05458,11
05459,11
05460,27
05461,24
05462,28
05463,22
05464,22
05465,27
05466,4
05467,1
05468,26
05469,21
05470,2
05471,27
05472,18
05473,22
05474,1
05475,14
05476,4
05477,21
05478,26
05479,26
05480,5
05481,23
05482,21
05483,20
05484,5
05485,22
05486,10
05487,3
05488,17
05489,28
05490,5
05491,21
05492,27
05493,3
05494,5
05495,28
05496,3
05497,16
05498,6
05499,19
05500,6
05501,23
05502,2
05503,1
05504,16
05505,27
05506,18
05507,3
05508,11
05509,1
05510,15
05511,19
05512,24
05513,10
05514,13
05515,20
05516,2
05517,17
05518,12
05519,12
05520,13
05521,16
05522,21
05523,5
05524,12
05525,24
05526,8
05527,27
05528,20
05529,22
05530,2
05531,24
05532,26
05533,8
05534,28
05535,12
05536,10
05537,15
05538,10
05539,9
05540,21
05541,27
05542,3
05543,26
05544,28
05545,2
05546,26
05547,7
05548,16
05549,2
05550,12
05551,7
05552,27
05553,28
05554,24
05555,24
05556,6
05557,5
05558,11
05559,28
05560,9
05561,12
05562,1
05563,22
05564,12
05565,22
05566,19
05567,21
05568,11
05569,11
05570,2
05571,28
05572,15
05573,10
05574,28
05575,6
05576,20
05577,13
05578,22
05579,8
05580,26
05581,9
05582,17
05583,11
05584,27
05585,24
05586,26
05587,27
05588,25
05589,5
05590,17
05591,3
05592,17
05593,9
05594,24
05595,14
05596,25
